target,target_freq,relatum,relatum_freq,pos,relation,g_square,g_pvalue,order,order_pvalue,distance,relatum_is
portion,17166,ingredient,12453,NOUN,HYP-HPO,10.582100749015808,0.0011418783005985,0.12,5.960464477539065e-08,12.04,HPO
rule,63381,restriction,8922,NOUN,HYP-HPO,420.268369436264,0.0,0.1121951219512195,3.8893845486632136e-62,20.590243902439024,HPO
regulation,22310,restriction,8922,NOUN,HYP-HPO,739.3721165657043,0.0,0.005181347150259,1.5930919111324526e-58,30.15025906735752,HPO
concept,38088,restriction,8922,NOUN,HYP-HPO,2.835618734359741,0.0921952844184628,0.2592592592592592,1.4901161193847656e-08,22.62962962962963,HPO
restriction,8922,conception,6565,NOUN,HYP-HPO,6.648120403289795,0.0099260481773626,0.1111111111111111,0.00390625,20.0,HYP
rule,63381,limitation,10884,NOUN,HYP-HPO,159.9031046628952,0.0,0.1489361702127659,7.174648137343065e-43,34.319148936170215,HPO
regulation,22310,limitation,10884,NOUN,HYP-HPO,179.45780265331268,0.0,-0.25,6.462348535570529e-27,36.65909090909091,HPO
concept,38088,limitation,10884,NOUN,HYP-HPO,99.16031050682068,0.0,-0.1162790697674418,2.5849394142282115e-26,16.988372093023255,HPO
limitation,10884,conception,6565,NOUN,HYP-HPO,25.96660888195038,3.473739300652312e-07,0.4444444444444444,7.62939453125e-06,23.5,HYP
limitation,10884,restriction,8922,NOUN,SYN,465.1585086584091,0.0,0.0357142857142857,3.8518598887744726e-34,12.741071428571429,SYN
terrain,5419,tract,3190,NOUN,HYP-HPO,2.6930060386657715,0.1007895070338845,-0.0,0.25,2.6666666666666665,HYP
load,8628,stack,2080,VERB,HYP-HPO,15.111001014709473,0.0001013708299333,-0.0,0.015625,20.428571428571427,HPO
fill,41346,stack,2080,VERB,HYP-HPO,13.608885288238524,0.0002251175180325,0.0666666666666666,6.103515625e-05,13.866666666666667,HPO
condition,61617,expectation,19219,NOUN,HYP-HPO,65.60359823703766,5.551115123125785e-16,-0.0909090909090909,1.7936620343357662e-43,21.426573426573427,HPO
literature,24870,arts,31,NOUN,HYP-HPO,11.524949193000792,0.0006866832769047,0.0,0.5,11.0,HYP
anger,10677,wrath,2129,NOUN,HYP-HPO,205.54330503940585,0.0,0.1707317073170731,9.094947017729282e-13,12.268292682926829,HPO
fury,3018,wrath,2129,NOUN,HYP-HPO,162.87491595745087,0.0,0.04,5.960464477539065e-08,17.64,HPO
rage,6396,wrath,2129,NOUN,HYP-HPO,54.91229939460754,1.2601031329495532e-13,-0.0,0.0001220703125,25.428571428571427,HPO
think,523262,compute,2342,VERB,HYP-HPO,24.0649962425232,9.313806506039412e-07,0.3333333333333333,2.3283064365386963e-10,16.666666666666668,HPO
calculate,10131,compute,2342,VERB,SYN,142.29356563091278,0.0,0.25,4.656612873077393e-10,24.40625,SYN
figure,28423,compute,2342,VERB,SYN,0.3729382753372192,0.54140699647546,0.0,0.0625,14.2,SYN
time,760245,reading,16220,NOUN,HYP-HPO,179.85033321380615,0.0,0.0280898876404494,6.3e-322,19.98501872659176,HYP
time,760245,datum,259,NOUN,HYP-HPO,0.3181071281433105,0.5727474182403448,0.2307692307692307,0.000244140625,20.07692307692308,HYP
part,205500,beam,6116,NOUN,HYP-HPO,4.780727386474609,0.0287799615792814,-0.1777777777777777,1.6155871338926322e-27,23.77777777777778,HPO
portion,17166,beam,6116,NOUN,HYP-HPO,11.660502195358276,0.0006384110488204,0.5,3.0517578125e-05,27.8125,HPO
piece,67646,beam,6116,NOUN,HYP-HPO,32.86391735076904,9.884091323186794e-09,-0.0357142857142857,2.775557561562892e-17,28.625,HPO
spin,10155,rotate,3616,VERB,HYP-HPO,173.49583518505096,0.0,0.3333333333333333,4.547473508864641e-13,14.714285714285714,HYP
push,49112,force,37652,VERB,HYP-HPO,202.84919810295105,0.0,0.1214285714285714,1.0295115178936058e-84,18.49642857142857,HPO
drive,63082,force,37652,VERB,SYN,118.53321254253387,0.0,-0.0719424460431654,4.118046071574423e-84,20.00359712230216,SYN
force,37652,ram,776,VERB,SYN,39.77042615413666,2.8563762466404796e-10,-0.0666666666666666,6.103515625e-05,12.8,SYN
drive,63082,ram,776,VERB,SYN,37.30060386657715,1.0125325022869447e-09,0.1111111111111111,7.62939453125e-06,17.77777777777778,SYN
tie,13756,fasten,1706,VERB,HYP-HPO,23.12991917133332,1.5141622355940854e-06,0.0,0.001953125,14.4,HYP
fix,18831,tie,13756,VERB,HYP-HPO,12.398678064346312,0.0004296378945966,0.2,1.862645149230957e-09,28.566666666666663,HPO
attach,15506,tie,13756,VERB,HYP-HPO,127.47210824489594,0.0,-0.1884057971014492,3.3881317890172014e-21,17.10144927536232,HPO
tie,13756,untie,551,VERB,ANT,206.2080066204071,0.0,0.3548387096774194,9.313225746154783e-10,25.06451612903226,ANT
prose,3070,nonfiction,1743,NOUN,HYP-HPO,120.306272149086,0.0,-0.3684210526315789,3.814697265625e-06,14.68421052631579,HPO
time,760245,eternity,2618,NOUN,HYP-HPO,606.2745063304901,0.0,0.1910112359550561,2.201313642927584e-134,24.568539325842696,HPO
tank,15786,container,9099,NOUN,HYP-HPO,153.2295199632645,0.0,-0.0625,1.0842021724855044e-19,13.53125,HYP
agree,70889,arrange,11136,VERB,HYP-HPO,0.0466699600219726,0.8289625605211495,0.0434782608695652,2.8421709430404014e-14,25.32608695652174,HPO
arrange,11136,concur,1572,VERB,HYP-HPO,0.0001453161239624,0.9903819629450078,-0.0,1.0,30.0,HYP
thinking,15109,prediction,8442,NOUN,HYP-HPO,78.77773487567902,0.0,-0.238095238095238,4.547473508864641e-13,14.19047619047619,HPO
thought,51247,prediction,8442,NOUN,HYP-HPO,3.317572474479676,0.0685429681247633,-0.0,3.0517578125e-05,20.3125,HPO
prediction,8442,reasoning,4514,NOUN,HYP-HPO,15.05811357498169,0.0001042511504995,0.2,0.001953125,20.5,HYP
thinking,15109,anticipation,3353,NOUN,HYP-HPO,0.2890911102294922,0.5908035576874653,0.0,0.5,10.5,HPO
thought,51247,anticipation,3353,NOUN,HYP-HPO,58.85323464870453,1.6986412276764895e-14,-0.1904761904761904,4.547473508864641e-13,36.95238095238095,HPO
reasoning,4514,anticipation,3353,NOUN,HYP-HPO,1.1119730472564695,0.2916534536998389,-0.0,0.5,15.5,HPO
prediction,8442,anticipation,3353,NOUN,SYN,9.891422152519226,0.0016605098811165,-0.0,0.015625,6.857142857142857,SYN
sad,19670,glad,18434,ADJ,ANT,96.70997512340546,0.0,-0.1645569620253164,3.3087224502121114e-24,13.873417721518988,ANT
gross,5590,net,1129,ADJ,ANT,83.15188837051392,0.0,0.2,6.103515625e-05,13.666666666666666,ANT
establishment,11123,outlet,6834,NOUN,HYP-HPO,54.03617680072784,1.9684254226604025e-13,0.1851851851851851,1.4901161193847656e-08,19.55555555555556,HPO
act,54432,sacrifice,6688,NOUN,HYP-HPO,149.17698919773102,0.0,0.134020618556701,1.262177448353619e-29,16.54639175257732,HPO
event,82754,sacrifice,6688,NOUN,HYP-HPO,9.573933124542236,0.0019735950894834,0.2,1.7763568394002505e-15,48.36,HPO
construction,23556,clause,5552,NOUN,HYP-HPO,80.60046660900116,0.0,0.3488372093023256,2.273736754432321e-13,11.186046511627907,HPO
sentence,16886,clause,5552,NOUN,HOL-MER,1413.7748894691467,0.0,0.0285714285714285,3.5373746401666845e-74,27.624489795918368,MER
movement,54978,career,49802,NOUN,HYP-HPO,1.4191707372665403,0.2335399438682305,-0.0714285714285714,1.434929627468613e-42,30.13571428571429,HPO
career,49802,progress,22398,NOUN,HYP-HPO,34.66345274448395,3.919207847147277e-09,0.1130434782608695,4.814824860968091e-35,28.57391304347826,HYP
area,145621,drawer,5945,NOUN,HYP-HPO,1.3490880727767944,0.2454376044232956,0.1219512195121951,9.094947017729282e-13,23.04878048780488,HPO
container,9099,drawer,5945,NOUN,HYP-HPO,57.20139455795288,3.930189507173054e-14,-0.3333333333333333,1.1920928955078125e-07,12.375,HPO
desk,20636,drawer,5945,NOUN,HOL-MER,5831.274490714073,0.0,0.455019556714472,2.5764595078388533e-231,6.9439374185136895,MER
vehicle,27504,bicycle,5898,NOUN,HYP-HPO,456.53534388542175,0.0,-0.2824427480916031,7.346839692639297e-40,14.9618320610687,HPO
container,9099,bicycle,5898,NOUN,HYP-HPO,0.0002752542495727,0.98676307358458,-0.0,0.25,16.333333333333332,HPO
plan,65882,play,32236,NOUN,HYP-HPO,3.508290648460388,0.0610624264398707,0.08,1.5777218104420236e-30,21.76,HPO
program,160697,play,32236,NOUN,HYP-HPO,11.331992864608765,0.0007618310018848,0.2236286919831223,9.055679078826712e-72,27.345991561181435,HPO
act,37139,interact,6807,VERB,HYP-HPO,14.69495141506195,0.0001263844699603,0.032258064516129,9.313225746154783e-10,16.096774193548388,HPO
move,132869,interact,6807,VERB,HYP-HPO,5.733119368553162,0.0166478856014237,0.4202898550724637,3.3881317890172014e-21,18.94202898550725,HPO
act,54432,address,19136,NOUN,HYP-HPO,58.00960290431976,2.6090241078691185e-14,-0.1746031746031746,2.350988701644575e-38,70.88888888888889,HPO
act,54432,speech,31227,NOUN,HYP-HPO,524.4498306512833,0.0,-0.2151898734177215,2.478458825503564e-119,21.19240506329114,HPO
wisdom,12359,discretion,2377,NOUN,HYP-HPO,19.2902969121933,1.122754754045996e-05,0.2,0.001953125,24.1,HPO
writer,42598,dramatist,262,NOUN,HYP-HPO,94.04276514053343,0.0,-0.2631578947368421,3.814697265625e-06,9.736842105263158,HPO
author,60855,dramatist,262,NOUN,HYP-HPO,56.9856516122818,4.3853809472693683e-14,0.0666666666666666,6.103515625e-05,19.133333333333333,HPO
writer,42598,playwright,1791,NOUN,HYP-HPO,373.9616259336472,0.0,0.1685393258426966,3.2311742677852644e-27,17.44943820224719,HPO
author,60855,playwright,1791,NOUN,HYP-HPO,319.3869935274124,0.0,-0.0222222222222222,1.6155871338926322e-27,12.077777777777778,HPO
playwright,1791,dramatist,262,NOUN,SYN,226.91856145858765,0.0,-0.3,1.9073486328125e-06,17.6,SYN
collection,35049,mass,14273,NOUN,HYP-HPO,2.682680606842041,0.1014448363467009,0.1,1.9073486328125e-06,31.9,HPO
car,115161,ambulance,3203,NOUN,HYP-HPO,493.2557030916214,0.0,0.1075268817204301,2.039157646249539e-56,16.166666666666668,HPO
auto,8849,ambulance,3203,NOUN,HYP-HPO,4.600726366043091,0.0319584132246696,0.0,0.0625,5.8,HPO
automobile,5614,ambulance,3203,NOUN,HYP-HPO,11.366052508354189,0.0007479867890931,-0.0,0.03125,8.5,HPO
street,93461,environment,45407,NOUN,HYP-HPO,20.61209046840668,5.623981845448434e-06,-0.0635838150289017,1.6704779438076226e-52,26.31791907514451,HYP
street,93461,situation,67385,NOUN,HYP-HPO,74.71797955036163,0.0,-0.0679611650485436,1.9446922743316068e-62,26.41747572815534,HYP
story,156804,plot,12000,NOUN,HYP-HPO,2366.222972512245,0.0,0.0450054884742041,1.155324400553491e-274,17.79912184412733,HPO
fiction,14275,plot,12000,NOUN,HYP-HPO,311.6158573627472,0.0,0.0666666666666666,4.930380657631324e-32,24.923809523809524,HPO
absolute,11373,relative,1070,ADJ,ANT,439.641646027565,0.0,0.064516129032258,4.33680868994202e-19,13.580645161290322,ANT
action,80831,synthesis,2533,NOUN,HYP-HPO,22.44924473762512,2.157703176575154e-06,-0.1612903225806451,9.313225746154783e-10,22.806451612903224,HPO
accept,45752,endure,7600,VERB,HYP-HPO,24.03763401508332,9.447103103132904e-07,-0.0222222222222222,5.684341886080804e-14,26.0,HYP
accept,45752,bear,19163,VERB,HYP-HPO,8.270287275314331,0.0040299129423277,0.0985915492957746,8.470329472543003e-22,33.690140845070424,HYP
stand,104254,accept,45752,VERB,HYP-HPO,2.8696553707122803,0.0902641966050517,0.0495867768595041,2.829899712133348e-73,27.454545454545453,HPO
accept,45752,tolerate,5365,VERB,HYP-HPO,178.24981331825256,0.0,-0.1136363636363636,6.462348535570529e-27,24.227272727272727,HYP
accept,45752,suffer,26802,VERB,HYP-HPO,19.53313040733337,9.886997621499916e-06,0.3394495412844037,3.0814879110195774e-33,24.29357798165137,HYP
trap,5980,entanglement,646,NOUN,HYP-HPO,10.17985725402832,0.0014198317278941,0.0,0.25,22.666666666666668,HPO
device,34227,entanglement,646,NOUN,HYP-HPO,0.0529694557189941,0.8179744818379873,-0.0,1.0,8.0,HPO
seat,39052,saddle,3505,NOUN,HYP-HPO,264.75077533721924,0.0,-0.0804597701149425,1.2924697071141056e-26,20.264367816091955,HPO
think,523262,meditate,1128,VERB,HYP-HPO,4.462348580360413,0.0346498259750316,0.1304347826086956,2.8421709430404014e-14,19.95652173913044,HPO
think,523262,ponder,3887,VERB,HYP-HPO,104.75897479057312,0.0,0.0588235294117647,4.527839539413356e-72,23.66386554621849,HPO
think,523262,muse,1465,VERB,HYP-HPO,137.14234387874603,0.0,-0.0869565217391304,5.739718509874451e-42,32.68115942028985,HPO
think,523262,reflect,32941,VERB,HYP-HPO,2.134657979011536,0.1440025771137296,0.2612966601178781,7.120236347223045e-307,21.142436149312378,HPO
ponder,3887,meditate,1128,VERB,SYN,4.857097506523132,0.0275326176340354,0.0,0.5,3.0,SYN
muse,1465,meditate,1128,VERB,SYN,2.932426929473877,0.0868168938879165,-0.0,1.0,37.0,SYN
reflect,32941,meditate,1128,VERB,SYN,4.822617769241333,0.0280886553837893,-0.0,0.03125,20.33333333333333,SYN
ponder,3887,muse,1465,VERB,SYN,12.826745629310608,0.0003416995629859,-0.0,0.125,30.25,SYN
reflect,32941,ponder,3887,VERB,SYN,26.60031151771545,2.5020340743697744e-07,-0.28,5.960464477539065e-08,18.2,SYN
reflect,32941,muse,1465,VERB,SYN,2.932433843612671,0.0868165221257966,0.0,0.03125,23.5,SYN
container,9099,barrel,8884,NOUN,HYP-HPO,90.24880170822144,0.0,-0.027027027027027,1.4551915228366852e-11,18.75675675675676,HPO
fabric,10581,handkerchief,1817,NOUN,HYP-HPO,26.64033687114716,2.450734183367942e-07,-0.2,0.001953125,15.3,HPO
cloth,7692,handkerchief,1817,NOUN,HYP-HPO,153.18460834026337,0.0,-0.0344827586206896,3.725290298461914e-09,10.89655172413793,HPO
material,59667,handkerchief,1817,NOUN,HYP-HPO,0.8395640850067139,0.359521472480262,-0.0,0.125,7.0,HPO
textile,3501,handkerchief,1817,NOUN,HYP-HPO,22.538211464881897,2.0600480231669493e-06,-0.0,0.03125,44.5,HPO
piece,67646,handkerchief,1817,NOUN,HYP-HPO,25.61646866798401,4.164697724462485e-07,0.0833333333333333,1.1920928955078125e-07,20.45833333333333,HPO
performance,56899,concert,11223,NOUN,HYP-HPO,1561.2470823526382,0.0,-0.2153518123667377,1.312085177259197e-141,17.831556503198293,HPO
practice,72713,quackery,204,NOUN,HYP-HPO,53.41833484172821,2.69562150378988e-13,-0.0,0.0001220703125,38.142857142857146,HPO
age,104089,property,44421,NOUN,HYP-HPO,0.1886943578720092,0.6640055208260645,-0.0944881889763779,6.908934844075556e-77,90.72047244094487,HYP
family,207316,marriage,41770,NOUN,HYP-HPO,6591.725931406021,0.0,-0.2231773320598535,0.0,20.41642788920726,HPO
communication,29767,words,30,NOUN,HYP-HPO,4.106785178184509,0.0427114781552041,0.0,1.0,23.0,HPO
period,63788,childhood,16016,NOUN,HYP-HPO,141.76036965847015,0.0,-0.1242603550295858,2.672764710092196e-51,18.17159763313609,HPO
clearly,44384,distinctly,2191,ADV,SYN,124.03243350982666,0.0,0.4583333333333333,7.105427357601002e-15,25.0625,SYN
customer,39770,consumer,33449,NOUN,HYP-HPO,1665.7224546670914,0.0,-0.1296296296296296,1.7123510539128153e-195,27.47222222222222,HYP
user,39939,customer,39770,NOUN,HYP-HPO,797.3610891103745,0.0,0.0128205128205128,2.624170354518394e-141,21.927350427350422,HPO
design,30477,intend,18602,VERB,HYP-HPO,155.4141926765442,0.0,0.136,4.70197740328915e-38,58.048,HYP
design,30477,destine,2740,VERB,HYP-HPO,0.1139627695083618,0.7356769105625489,0.0,0.125,19.75,HYP
important,134823,significant,54628,ADJ,SYN,572.8894592523575,0.0,0.1448834853090172,1.5290591125556738e-297,22.49645390070922,SYN
organization,65444,manpower,862,NOUN,HYP-HPO,40.209128856658936,2.28179475314505e-10,0.2,1.9073486328125e-06,26.5,HPO
force,84959,manpower,862,NOUN,HYP-HPO,398.1713405847549,0.0,0.0109890109890109,8.077935669463161e-28,28.406593406593405,HPO
personnel,11354,manpower,862,NOUN,HYP-HPO,27.9418123960495,1.25018833840862e-07,-0.5,0.0078125,19.75,HPO
organization,65444,men,68,NOUN,HYP-HPO,4.847123384475708,0.027692278213769,-0.0,0.5,25.0,HPO
force,84959,men,68,NOUN,HYP-HPO,30.265888452529907,3.766928025061844e-08,-0.0,0.015625,24.142857142857142,HPO
secretary,19455,receptionist,1309,NOUN,HYP-HPO,132.00892078876495,0.0,0.0967741935483871,9.313225746154783e-10,17.64516129032258,HPO
assistant,5513,receptionist,1309,NOUN,HYP-HPO,32.511951327323914,1.1846179148733428e-08,-0.0,0.0078125,10.5,HPO
help,28364,receptionist,1309,NOUN,HYP-HPO,7.096045136451721,0.007725422922445,-0.0,0.015625,12.714285714285714,HPO
dream,37106,nightmare,6649,NOUN,HYP-HPO,2644.4004212617874,0.0,0.5150300601202404,1.2219745453998421e-150,13.002004008016032,HPO
imagination,10901,nightmare,6649,NOUN,HYP-HPO,19.859683752059937,8.333948306904482e-06,-0.0,3.0517578125e-05,23.4375,HPO
nightmare,6649,imagery,4756,NOUN,HYP-HPO,3.874882817268372,0.0490137312745726,0.0,0.0625,20.8,HYP
information,122817,circumstance,19932,NOUN,HYP-HPO,203.8287677764893,0.0,0.0952380952380952,1.4287342391028436e-101,29.45833333333333,HPO
knowledge,54234,circumstance,19932,NOUN,HYP-HPO,125.11931645870207,0.0,0.1257485029940119,1.0691058840368785e-50,47.63473053892216,HPO
information,122817,consideration,13943,NOUN,HYP-HPO,227.3933427333832,0.0,0.0863309352517985,4.118046071574423e-84,21.964028776978417,HPO
knowledge,54234,consideration,13943,NOUN,HYP-HPO,61.181102991104126,5.218048215738236e-15,-0.1650485436893204,1.972152263052529e-31,18.310679611650485,HPO
circumstance,19932,consideration,13943,NOUN,SYN,310.1236037015915,0.0,-0.1811023622047244,1.1754943508222875e-38,22.25984251968504,SYN
removal,5789,elimination,2553,NOUN,HYP-HPO,36.47061097621918,1.549855466187466e-09,0.2727272727272727,0.0009765625,15.909090909090908,HPO
appeal,14872,proceedings,3506,NOUN,HYP-HPO,416.8349364995957,0.0,0.3255813953488372,2.5849394142282115e-26,42.2093023255814,HYP
accusation,4754,insinuation,284,NOUN,HYP-HPO,68.3418436050415,1.1102230246251563e-16,0.3333333333333333,0.00390625,3.333333333333333,HPO
person,131990,assignee,47,NOUN,HYP-HPO,23.50911796092987,1.2432318263755349e-06,-0.0,0.03125,13.833333333333334,HPO
beginning,28824,settlement,12010,NOUN,HYP-HPO,27.678032636642456,1.4328057895696136e-07,0.1914893617021276,1.4210854715202004e-14,25.106382978723403,HPO
settlement,12010,establishment,11123,NOUN,HYP-HPO,183.26073551177976,0.0,-0.1594202898550724,3.3881317890172014e-21,21.217391304347824,HYP
settlement,12010,formation,10928,NOUN,HYP-HPO,12.633135318756104,0.0003789690360692,-0.4736842105263157,3.814697265625e-06,30.26315789473684,HYP
person,131990,mind,85600,NOUN,HYP-HPO,574.1232132911682,0.0,0.0784313725490196,0.0,27.47134238310709,HPO
mind,85600,individual,47755,NOUN,HYP-HPO,18.10358428955078,2.092072478643292e-05,-0.1006711409395973,3.9272747722381804e-90,21.19127516778524,HYP
mind,85600,mortal,778,NOUN,HYP-HPO,28.170690059661865,1.1107391917342113e-07,0.2222222222222222,7.62939453125e-06,28.27777777777778,HYP
mind,85600,soul,27280,NOUN,HYP-HPO,1483.4546216726303,0.0,0.190721649484536,5.0321474762477604e-234,22.971649484536083,HYP
mind,85600,intellectual,3421,NOUN,HYP-HPO,15.682406663894652,7.491780401569503e-05,0.1428571428571428,5.820766091346741e-11,18.285714285714285,HYP
charge,12676,levy,939,VERB,HYP-HPO,30.13420259952545,4.03157852657543e-08,-0.1111111111111111,0.00390625,21.88888888888889,HPO
charge,12676,impose,10566,VERB,HYP-HPO,43.57320463657379,4.083933191623146e-11,0.0625,4.656612873077393e-10,57.03125,HPO
impose,10566,bill,1423,VERB,HYP-HPO,1.1275802850723269,0.2882920575349517,0.0,0.5,64.0,HYP
impose,10566,levy,939,VERB,SYN,238.80016613006592,0.0,0.5135135135135135,1.4551915228366852e-11,86.97297297297297,SYN
worry,26745,fear,14816,VERB,HYP-HPO,43.304070472717285,4.686073751258846e-11,0.1333333333333333,1.734723475976807e-18,18.5,HPO
act,54432,worship,5658,NOUN,HYP-HPO,292.3053274154663,0.0,0.359375,5.877471754111438e-39,18.8984375,HPO
activity,73747,worship,5658,NOUN,HYP-HPO,134.5221198797226,0.0,0.1717171717171717,3.1554436208840472e-30,23.464646464646464,HPO
blind,1704,dazzle,694,VERB,HYP-HPO,24.91053342819214,6.005340268400161e-07,-0.0,0.125,10.75,HPO
activity,73747,sex,46707,NOUN,HYP-HPO,648.2299069166183,0.0,-0.0668740279937791,5.479523372521008e-194,26.22239502332815,HPO
calm,4390,lull,522,VERB,HYP-HPO,2.3510173559188843,0.1252012747333059,-0.0,1.0,9.0,HPO
artery,2982,arteriole,20,NOUN,HYP-HPO,35.2389612197876,2.916304309152906e-09,0.0,0.25,4.0,HPO
income,39060,proceeds,1563,NOUN,HYP-HPO,77.20976710319519,0.0,-0.0666666666666666,1.862645149230957e-09,37.46666666666667,HPO
travel,31845,whistle,1667,VERB,HYP-HPO,1.8000590801239014,0.1797053525442848,-0.0,1.0,2.0,HPO
cost,22359,necessitate,1311,VERB,HYP-HPO,2.376207113265991,0.1231963369482773,-0.0,0.125,74.75,HYP
need,263933,cost,22359,VERB,HYP-HPO,77.97851002216339,0.0,0.295049504950495,1.909335227187253e-152,23.467326732673268,HPO
require,92984,cost,22359,VERB,HYP-HPO,147.68430352211,0.0,0.025830258302583,5.271098971615262e-82,20.867158671586715,HPO
involve,42907,cost,22359,VERB,HYP-HPO,0.0630937814712524,0.8016712700487545,0.25,2.775557561562892e-17,22.5,HPO
cost,22359,demand,17877,VERB,HYP-HPO,1.689487099647522,0.1936685945201208,0.1034482758620689,3.725290298461914e-09,23.89655172413793,HYP
person,131990,sufferer,1223,NOUN,HYP-HPO,20.9899982213974,4.616873118257203e-06,-0.1538461538461538,2.9802322387695312e-08,30.192307692307693,HPO
individual,47755,sufferer,1223,NOUN,HYP-HPO,0.0275356769561767,0.868205132671764,0.0,0.25,23.33333333333333,HPO
